,wavelength_-1.0V,-1.0V,wavelength_-0.5V,-0.5V,wavelength_0.0V,0.0V,wavelength_0.5V,0.5V,wavelength_1.0V,1.0V,wavelength_1.5V,1.5V,wavelength_2.0V,2.0V,wavelength_2.5V,2.5V,wavelength_3.0V,3.0V
3942,1573.9249529999997,-37.93505111105512,1573.9252349999997,-38.238419135998576,1573.9254879518076,-38.891811934063035,1573.9254700000001,-39.059831570200245,1573.92559,-39.00427409606731,1573.9257450000002,-38.91293403289738,1573.9215900000002,-39.49511308916751,1573.90477,-40.64189042065307,1573.905115,-40.20377430836561
3943,1573.9256840000014,-37.856897479094286,1573.9259740000018,-38.12958762080032,1573.9262325301222,-38.85254565428611,1573.9262050000002,-38.94463070105375,1573.9263250000001,-39.059831570200224,1573.9264850000004,-38.966921891094536,1573.9224200000003,-39.43867185180688,1573.906015,-40.36614477598325,1573.90636,-40.17846425359955
3944,1573.926410000001,-37.82519557431834,1573.926701999999,-38.195689266436666,1573.926955421687,-38.57301217486956,1573.926925,-38.73853341446407,1573.9270549999999,-39.190471796561,1573.9272049999993,-39.23368524301033,1573.9232499999998,-39.23889058073884,1573.9072700000002,-40.13317111171658,1573.9076149999996,-40.346182500806336
3945,1573.9271369999988,-37.7850199493076,1573.9274149999992,-38.19601548488286,1573.9276734939765,-38.64206329778682,1573.9276699999996,-38.7876610476897,1573.927795,-38.99936733774034,1573.9279149999998,-39.07813621691028,1573.9240849999999,-39.360527844153765,1573.9085150000005,-40.223564727628386,1573.908835,-40.44794070160617
3946,1573.9278849999996,-37.81029344737403,1573.9281839999996,-38.11438566518284,1573.9284409638547,-38.613616950941186,1573.9284300000002,-38.862813228508905,1573.9285400000003,-39.041548082842816,1573.928695,-39.28489427450881,1573.9249400000003,-38.92138368882836,1573.9097,-40.50566758149252,1573.91003,-40.49203733852711
3947,1573.928688,-37.74410127849041,1573.928983000001,-38.10418358851261,1573.9292554216865,-38.6196835664116,1573.929235,-38.8647820927266,1573.9293750000002,-38.9636629669006,1573.9294999999993,-38.774986563793256,1573.9258199999997,-39.10909418816415,1573.91087,-40.13395458858267,1573.9112,-40.34917690810363
3948,1573.9295330000002,-37.65303589173058,1573.9298399999982,-37.95767308256249,1573.9301120481925,-38.600049731751746,1573.9300800000003,-39.086585872841255,1573.9302199999997,-38.95943813893512,1573.9303700000005,-38.99850473386525,1573.9267250000003,-39.32080047821479,1573.9119799999999,-40.055625191041926,1573.912315,-39.9672454726644
3949,1573.9304700000012,-37.58950134767007,1573.9307700000013,-37.98223000896998,1573.9310481927714,-38.44656521402877,1573.9310200000002,-38.84655566421384,1573.931155,-38.87060822146967,1573.9313100000004,-38.838106008282864,1573.927695,-39.20761287073081,1573.9130349999998,-39.9603027486388,1573.9133649999999,-40.2154202044601
3950,1573.9314719999998,-37.55950752775949,1573.9317849999995,-37.81001248492015,1573.9320506024103,-38.258929363415625,1573.93203,-38.61885890722817,1573.9321799999998,-38.616405528064675,1573.9323000000004,-38.82485289392138,1573.9286850000003,-39.40051410180365,1573.91405,-40.19462065390879,1573.9143850000003,-40.02791153799053
3951,1573.9325560000007,-37.54361725364841,1573.932857,-37.87033748455903,1573.9331265060237,-38.38490391796233,1573.9331000000006,-38.74030486326607,1573.9332499999998,-38.4684540795097,1573.9333750000008,-39.15307806691045,1573.9297450000001,-39.14619802691526,1573.9149699999996,-39.99747998887901,1573.9153050000002,-40.31796188212601
3952,1573.9336940000003,-37.581599421813124,1573.9339880000011,-37.798873160957676,1573.9342590361439,-38.311571127831044,1573.934235,-38.419496594308455,1573.93436,-38.33541307642889,1573.93452,-38.92930100512758,1573.9308400000004,-38.705292212071114,1573.9158550000004,-40.2154202044601,1573.9161899999997,-39.75322495228611
3953,1573.9348870000013,-37.36213503392338,1573.9351860000022,-37.70241008553953,1573.9354542168683,-38.222299128746435,1573.93544,-38.482455680056965,1573.9355600000001,-38.750990773078414,1573.9357050000006,-38.637636698814674,1573.931955,-38.96218398946147,1573.91667,-40.173539792151004,1573.91703,-39.83768497546084
3954,1573.936127000001,-37.34477033685605,1573.9364200000002,-37.75931829079509,1573.936685542169,-38.13696104114386,1573.93667,-38.69609377765071,1573.9367949999996,-38.3688814856909,1573.9369400000007,-38.732593904237596,1573.9331000000002,-39.07990766571227,1573.9174600000001,-39.972957776021836,1573.917805,-39.804037729672366
3955,1573.9373810000006,-37.30936323040423,1573.9376800000005,-37.5527754096755,1573.9379421686742,-38.15436979210261,1573.9379199999998,-38.485677547576316,1573.9380400000002,-38.38282631969718,1573.9381850000004,-38.529006319450176,1573.9342350000002,-39.06339562715685,1573.9182150000001,-39.74286469871733,1573.9185650000002,-40.007835442478495
3956,1573.9386350000007,-37.25967197639767,1573.9389319999993,-37.55670743561068,1573.9391927710833,-38.07973554111446,1573.93917,-38.39613620059968,1573.9393100000004,-38.33712775868988,1573.9394450000002,-38.24873537891253,1573.9353850000002,-38.99850473386524,1573.9189800000001,-40.12622838769097,1573.9193150000003,-40.09630380420836
3957,1573.9398760000013,-37.23420420628111,1573.9401760000003,-37.44979903700756,1573.9404337349401,-37.87492494196459,1573.9404149999996,-38.104571220634945,1573.9405300000003,-38.24920742235725,1573.9406749999996,-38.18174932451649,1573.936545,-38.51538564164858,1573.91974,-39.6883967430249,1573.9200799999999,-39.62489487575073
3958,1573.941094000001,-37.03746070533597,1573.9413859999993,-37.34048061009001,1573.9416397590358,-38.00826038830818,1573.94162,-38.1551863292525,1573.9417449999999,-38.20408675560908,1573.9418900000007,-38.341790124343454,1573.93766,-38.71320342033169,1573.9205200000001,-39.5827440290556,1573.9208700000001,-39.57565341713944
3959,1573.9422580000005,-37.03301030250779,1573.9425520000011,-37.38569044817335,1573.942803614457,-37.82618074054129,1573.9428,-38.17335599122427,1573.9428950000004,-38.23429624067715,1573.94306,-38.29700114446897,1573.9387700000002,-38.58652728596802,1573.921345,-39.88692643407212,1573.92168,-39.62489487575073
3960,1573.9433999999997,-36.97587709869783,1573.9436880000007,-37.201655614345256,1573.9439397590359,-37.783286962771264,1573.9439099999997,-37.85424849644196,1573.9440299999999,-38.19340158200264,1573.9441950000005,-38.21143015119746,1573.9398200000005,-38.590543903002086,1573.9221949999996,-39.71009359582796,1573.9225350000002,-39.96080971426772
3961,1573.9444589999991,-36.81300339381684,1573.9447489999993,-37.02724960048683,1573.945007228917,-37.76365034630963,1573.9449749999999,-37.97668762364272,1573.94511,-37.92374498884614,1573.9452400000002,-38.06513632605881,1573.9408600000002,-38.55236715706123,1573.92314,-39.651726468413614,1573.9234600000002,-40.34839343123754
3962,1573.9454570000003,-36.79404224292359,1573.9457409999989,-37.15524030062334,1573.9459819277113,-37.59981552383426,1573.9459699999998,-37.68560811739261,1573.946085,-38.06184334001051,1573.9462149999997,-38.32778896769843,1573.94184,-38.41110370491851,1573.9240800000002,-39.46266764252171,1573.92441,-39.66580458431898
3963,1573.9463950000002,-36.713492898838055,1573.946675000001,-36.972889860453506,1573.9469156626506,-37.526991542997926,1573.9469000000001,-37.91442025753899,1573.94702,-37.82112538983567,1573.947165,-37.92701797272438,1573.9427899999996,-38.621063920169966,1573.9251199999999,-39.545640190304496,1573.9254499999997,-39.448608983129766
3964,1573.9472560000002,-36.64917925428032,1573.9475400000003,-36.96068201771351,1573.9477951807219,-37.417954781535514,1573.9477750000003,-37.92472539620425,1573.9479000000001,-38.05508536935026,1573.9480450000003,-37.94473603732375,1573.9437250000003,-38.43729398308595,1573.9261950000002,-39.65260852880213,1573.9265250000003,-39.542040233855865
3965,1573.9480879999985,-36.614528206732615,1573.948376,-36.889376023027694,1573.9486361445772,-37.448022773770546,1573.9486249999998,-37.77328310228302,1573.9487350000002,-37.916396828372164,1573.94889,-37.93240656377937,1573.9446400000002,-38.107230660216466,1573.9273249999999,-39.51253397264984,1573.92769,-39.396594406600855
3966,1573.948902999999,-36.55155093540083,1573.9492010000004,-36.90134494693731,1573.949456626506,-37.29915898010602,1573.9494450000004,-37.65548452385373,1573.9495499999998,-37.63330971011656,1573.9497249999997,-37.80580737407327,1573.9455349999996,-38.03385464250251,1573.9285400000003,-39.36169558079155,1573.9288950000002,-39.25687548869473
3967,1573.9497030000011,-36.514580358449045,1573.9499990000002,-36.72576477220813,1573.9502602409643,-37.284924621753326,1573.950235,-37.42755628959799,1573.9503550000004,-37.83146078820444,1573.950525,-37.81818541305857,1573.94642,-38.26013345444199,1573.9297749999998,-39.063974257621894,1573.93014,-39.455787602526506
3968,1573.9504759999995,-36.40472374558477,1573.9507820000001,-36.7283852060574,1573.9510421686762,-37.22438066292345,1573.9510100000002,-37.71249844668564,1573.9511299999997,-37.65838473550401,1573.951305,-37.75461957998443,1573.947295,-38.31918547953367,1573.9310650000002,-38.93966717618577,1573.9314249999998,-39.50577367552969
3969,1573.951249,-36.37456808932915,1573.951558000001,-36.658610931820235,1573.9518180722887,-37.230173503233964,1573.9517800000003,-37.399668678018806,1573.951915,-37.50870115092792,1573.9520849999994,-37.67983513855182,1573.9481599999997,-37.97721598972618,1573.9323449999997,-39.25993258002243,1573.9327050000002,-39.46560682796148
3970,1573.95204,-36.34209186257463,1573.9523440000005,-36.67575356298196,1573.9525999999992,-37.12697966771503,1573.9525749999998,-37.702701671933774,1573.9527050000002,-37.6268929476575,1573.9528750000002,-37.72173659565054,1573.9490500000002,-38.17028013045808,1573.9336250000001,-39.07137000230072,1573.9339800000002,-39.06671161019544
3971,1573.9528579999997,-36.27663052773584,1573.953167999999,-36.532297244068715,1573.9534204819274,-37.29247071450772,1573.9533900000001,-37.527264031199955,1573.9535250000001,-37.516775536803316,1573.953694999999,-37.786671808329956,1573.94996,-38.08721957519471,1573.9348900000002,-39.08921992551834,1573.9352350000001,-39.09241200158432
3972,1573.9536979999996,-36.21485226402441,1573.9540039999993,-36.50184186138781,1573.9542542168672,-36.98895576580377,1573.9542299999998,-37.530676051421786,1573.954375,-37.72733035931903,1573.9545200000002,-37.645481503171695,1573.950875,-38.04813042717656,1573.9361200000003,-39.127175842655326,1573.9364499999997,-39.14791270917623
3973,1573.9546040000014,-36.1136012135872,1573.9549159999995,-36.445695598257096,1573.9551638554217,-36.96182149957343,1573.9551399999998,-37.384031714839566,1573.9552750000003,-37.3215106106814,1573.95544,-37.412466306447506,1573.9518400000002,-37.80030901817359,1573.9373,-39.016788221222654,1573.9376400000003,-39.06671161019543
3974,1573.9555480000001,-36.08423297589307,1573.955852000001,-36.37740158918466,1573.9561024096383,-36.906092527103816,1573.9560699999997,-37.34433874974634,1573.9562150000004,-37.236193191785055,1573.9563799999996,-37.433290874121745,1573.95282,-37.884052467655174,1573.9384600000003,-39.11884001211003,1573.9387899999997,-38.93597921225654
3975,1573.9565590000004,-36.00464547653533,1573.956868,-36.29440272770382,1573.9571265060242,-36.84236937053793,1573.957095,-37.11760771102007,1573.9572400000002,-37.218824497985295,1573.9573899999998,-37.37810494406993,1573.953835,-37.92401598231828,1573.93953,-38.498332321606355,1573.9398550000003,-39.12375239562276
3976,1573.9576320000008,-35.968337529077985,1573.9579379999993,-36.11005205341568,1573.958193975903,-36.739400770646206,1573.95816,-37.06722000560002,1573.9582899999998,-37.45075583008109,1573.9584600000003,-37.410257814442005,1573.9549050000005,-37.478385371143176,1573.9405600000002,-38.61463407926267,1573.9408950000002,-39.21300543533408
3977,1573.958746000001,-35.83233941540298,1573.9590470000019,-36.11284959851375,1573.9593036144593,-36.67768196733184,1573.9592750000002,-37.057151100646756,1573.95941,-37.098060282830815,1573.9595550000001,-37.22412543338138,1573.9559950000007,-37.662176605154855,1573.9414899999997,-38.78080216704713,1573.9418100000003,-38.984399833421506
3978,1573.959890000001,-35.80455787897085,1573.9602020000011,-35.99884613263378,1573.960451807229,-36.61161551712376,1573.9604249999998,-36.8140835024166,1573.9605450000001,-37.02314845081283,1573.9606949999998,-37.071708117958366,1573.9570750000003,-37.7877644528905,1573.9423800000002,-38.732764052262,1573.9427149999997,-38.832930568961714
3979,1573.9610759999998,-35.6208115164124,1573.9613750000008,-35.89298787253106,1573.9616204819272,-36.5005744569801,1573.9615950000002,-36.88999119848436,1573.96173,-37.17613067921524,1573.9618699999996,-37.232055775541696,1573.9581799999994,-37.459806656763774,1573.9431800000002,-38.689519162721844,1573.9434950000002,-38.77589540872016
3980,1573.962270999999,-35.51190475268521,1573.9625709999996,-35.81272208721793,1573.962816867469,-36.3869361459518,1573.96278,-36.62458493831738,1573.9629249999998,-36.68842157627757,1573.9630600000005,-36.97479498410305,1573.9592799999998,-37.46011743328091,1573.94393,-38.34717871539844,1573.944265,-39.04420329487254
3981,1573.963481999999,-35.44523314259825,1573.963773999999,-35.65750914845653,1573.9640192771092,-36.35105551813596,1573.9639899999997,-36.63749948678226,1573.9641250000004,-36.86252474426733,1573.9642649999996,-36.76917609724732,1573.9604000000002,-37.21988265717118,1573.9446700000003,-38.65616457884549,1573.9449749999999,-38.68535110129736
3982,1573.964685,-35.360536390266,1573.9649799999997,-35.549493239316895,1573.9652204819279,-36.284366936736625,1573.965195,-36.39814329595522,1573.965325,-36.50273566573579,1573.9654649999998,-36.712991362485,1573.9614999999994,-37.21984293753879,1573.94537,-38.39453489982208,1573.94569,-38.826309128373744
3983,1573.9658769999992,-35.231734405146945,1573.9661729999993,-35.46759919071089,1573.9664168674697,-36.11863467159324,1573.9663850000002,-36.31506628010111,1573.9665299999997,-36.41073448103252,1573.9666650000004,-36.80336320632967,1573.9625950000004,-37.05819794370008,1573.9460699999997,-38.38282631969717,1573.946395,-38.63645067494078
3984,1573.967056999999,-35.14623650582485,1573.9673519999985,-35.312427572881326,1573.9675963855418,-35.94687936980086,1573.9675699999996,-36.19628376307223,1573.9677000000001,-36.41467183398983,1573.9678499999995,-36.61964271546498,1573.96369,-36.89864516090978,1573.94681,-38.4927808208923,1573.947135,-38.6994097606893
3985,1573.9682169999992,-35.056892239424975,1573.9685149999993,-35.25005918677298,1573.9687638554226,-35.867098045127946,1573.9687250000002,-36.20347481649274,1573.9688599999997,-36.300154400922416,1573.96902,-36.15522386347012,1573.9647599999998,-37.01224746455583,1573.9475799999996,-38.60566285171132,1573.947925,-38.787661047689696
3986,1573.9693430000013,-34.91202403271981,1573.9696429999995,-35.08024268228908,1573.9698951807227,-35.82678792429537,1573.9698499999997,-36.07044744400705,1573.9699900000003,-36.180004565378,1573.9701399999997,-36.193410734466966,1573.96584,-36.79984823507472,1573.9484400000003,-38.4667393972487,1573.94878,-38.701010325260995
3987,1573.9704160000003,-34.779070597578645,1573.970708,-35.02426587138639,1573.970954216868,-35.69178331621895,1573.970925,-36.066956458041446,1573.9710500000003,-36.05638693319888,1573.971205,-36.093283722626666,1573.9668900000001,-36.720073745162146,1573.9493550000002,-38.41367046556539,1573.949715,-38.407844780724574
3988,1573.971445999999,-34.68385470133424,1573.9717489999998,-34.917162933219,1573.9719951807215,-35.59361219656669,1573.9719650000002,-35.855237982592755,1573.9721,-35.93673139081772,1573.9722500000003,-36.11823712166496,1573.9679350000001,-36.699735715103124,1573.950405,-38.1558780488973,1573.9507550000003,-38.62537675561603
3989,1573.9723800000013,-34.563951447987044,1573.972681999999,-34.77750283036084,1573.9729289156617,-35.44813778298785,1573.9729000000002,-35.77297471302097,1573.9730349999995,-35.87908063643468,1573.97317,-35.98493327747879,1573.9689050000006,-36.5828223386479,1573.9515150000002,-38.06021977844854,1573.95187,-38.44840893263358
3990,1573.9732789999991,-34.53217437130628,1573.9735779999996,-34.728339879692555,1573.9738253012058,-35.40074136912516,1573.9738049999999,-35.68118321161727,1573.9739150000003,-35.817081399238866,1573.9740699999998,-35.93668565758826,1573.9698600000002,-36.36390910293389,1573.95268,-38.0238600084327,1573.953055,-38.33762206291898
3991,1573.9740940000008,-34.36392599760259,1573.9743960000017,-34.620843607774816,1573.9746421686757,-35.26390062623526,1573.9746250000003,-35.443830708283926,1573.9747399999997,-35.710482237673645,1573.9748800000004,-35.75263026152332,1573.970735,-36.368152442967286,1573.9538949999996,-38.02686475066994,1573.9542600000002,-38.21683121375353
3992,1573.9748790000003,-34.32523932955374,1573.9751699999993,-34.53661992766169,1573.9754192771081,-35.10071232112812,1573.9753999999998,-35.57041255917504,1573.9755100000002,-35.58754374625811,1573.9756599999996,-35.84697142814473,1573.971615,-36.29302877810646,1573.95514,-37.90859412879592,1573.9555000000003,-38.25033667969012
3993,1573.9756039999995,-34.229303320268336,1573.9759169999993,-34.48905621906118,1573.9761566265063,-35.13651066499109,1573.9761349999999,-35.5590407323235,1573.9762350000005,-35.52334289197451,1573.9764049999999,-35.68503217630707,1573.97244,-36.28621689866457,1573.95639,-37.95827783939856,1573.95675,-37.95920923741348
3994,1573.9763289999992,-34.20165101143543,1573.9766349999998,-34.31753459947533,1573.9768843373486,-35.003776823614274,1573.9768500000002,-35.23818460480381,1573.9769600000004,-35.374318638917174,1573.9771350000003,-35.57996474239729,1573.973265,-36.131921572352766,1573.9576600000005,-37.6639784991725,1573.958005,-37.91980884859399
3995,1573.9770509999996,-34.14127541871154,1573.9773520000003,-34.261333006901836,1573.9776048192768,-34.95939276720143,1573.97758,-35.24715317220389,1573.9776900000002,-35.40187749928374,1573.977845,-35.51318951147998,1573.9740899999997,-35.987633185818716,1573.9589050000002,-37.63052282936734,1573.9592399999997,-38.008201228371334
3996,1573.977786,-34.08578147442213,1573.9781019999998,-34.16288285189529,1573.9783506024114,-34.83824324882791,1573.9783249999998,-35.16546133872275,1573.978425,-35.37873701412573,1573.9785849999994,-35.484491682695875,1573.9749299999996,-35.92155409205272,1573.9601049999999,-37.655345487510154,1573.9604450000002,-37.77353728423972
3997,1573.9785640000014,-33.97348207995124,1573.978871,-34.11618212125339,1573.979121686747,-34.81371132540408,1573.9791,-35.21448131070404,1573.9792150000005,-35.225704240320674,1573.979355,-35.34727730909568,1573.9757750000003,-35.87110466174529,1573.9612900000002,-37.64813636337975,1573.9616300000002,-37.67064944358826
3998,1573.9793889999992,-33.856999479955086,1573.9797060000003,-34.07117417519054,1573.9799554216868,-34.651985918662966,1573.9799299999997,-35.01000758599642,1573.9800349999998,-35.08955802647579,1573.9801799999996,-35.40322867449247,1573.97667,-35.639575625719075,1573.9624249999997,-37.44278208623225,1573.9627750000002,-37.45605676547716
3999,1573.9802840000004,-33.75459346789817,1573.9805810000014,-33.88609598604545,1573.9808385542162,-34.56915279943088,1573.9808150000003,-34.93975114572947,1573.9809300000002,-35.00345917664696,1573.9810950000006,-35.29228781673677,1573.9776050000005,-35.665919041004344,1573.963485,-37.22439255621128,1573.9638250000003,-37.54383239239412
4000,1573.9812139999992,-33.66730867002032,1573.9815189999995,-33.82387759170822,1573.9817734939745,-34.469581890451764,1573.9817500000001,-34.8900876843816,1573.9818700000003,-34.90301892563657,1573.982025,-35.09314012304019,1573.97854,-35.50037112102579,1573.9644900000003,-37.358605703905894,1573.9648150000003,-37.5509753802546
4001,1573.982268999999,-33.53302041074726,1573.982575999999,-33.65522894766523,1573.9828228915653,-34.343857602628916,1573.9828000000005,-34.667477029638185,1573.982915,-34.71662409521733,1573.983085,-34.99119070726525,1573.9795700000002,-35.45001387904874,1573.965405,-37.23655662226898,1573.9657350000004,-37.59245298193382
4002,1573.983361000001,-33.44843908945751,1573.9836550000014,-33.55298203767015,1573.9839192771094,-34.213490775920974,1573.983895,-34.567937630288824,1573.9840150000002,-34.73733655098497,1573.9841649999996,-34.794941433647956,1573.9806349999997,-35.26961544206138,1573.966285,-37.0662354576828,1573.9666149999998,-37.33709511985931
4003,1573.9845000000014,-33.28224169232896,1573.984815,-33.39311392438461,1573.985066265061,-34.04497730715251,1573.9850550000003,-34.436863651531475,1573.9851650000005,-34.47917166123664,1573.9853150000004,-34.606291969401575,1573.981735,-35.1131624282141,1573.9670900000003,-36.92613241111121,1573.967435,-37.32568299993961
4004,1573.9857080000004,-33.12853687436428,1573.9860150000013,-33.24411567628003,1573.9862614457827,-33.921601902098615,1573.9862500000002,-34.22021122826801,1573.9863650000004,-34.37194485674241,1573.9865249999998,-34.61457268806062,1573.98285,-35.1252514182881,1573.96788,-37.08661364186043,1573.9682100000002,-37.20617707235034
4005,1573.9869379999996,-32.993343684235796,1573.9872450000005,-33.051218017587615,1573.9874963855411,-33.75298974624404,1573.9874750000004,-34.15350839465064,1573.987605,-34.1956404137987,1573.9877549999999,-34.31534666180529,1573.983965,-34.922174332261996,1573.9686000000002,-36.75185357158985,1573.9689600000004,-37.0902709982304
4006,1573.9881810000013,-32.84081793190181,1573.9884820000025,-32.884972834128384,1573.9887265060256,-33.59130852735967,1573.9887150000006,-33.88130850555405,1573.9888449999999,-34.045919830212576,1573.9889750000007,-34.14947751697291,1573.9851,-34.78436113614943,1573.9693750000001,-36.63847271856692,1573.9696950000002,-36.9818323680599
4007,1573.989402000001,-32.67611329001722,1573.9897190000006,-32.719850515678075,1573.9899566265071,-33.44231619708612,1573.9899400000002,-33.92433044368076,1573.9900650000002,-33.94810906605677,1573.990205,-34.017730603658045,1573.9862350000005,-34.65092352866108,1573.970105,-36.80816804777953,1573.9704399999996,-37.047535196008205
4008,1573.9906130000004,-32.47846601513492,1573.9909210000012,-32.50571096444216,1573.9911614457833,-33.21229486136923,1573.99114,-33.54929233789192,1573.9912700000002,-33.686004118854996,1573.9914099999996,-33.84067218527449,1573.987345,-34.409730571729774,1573.970875,-36.775358674714305,1573.9712299999999,-36.84898294219252
4009,1573.9917839999994,-32.29536606224785,1573.9920970000012,-32.358959440056225,1573.9923337349398,-33.05225612049941,1573.9923200000005,-33.39463538392334,1573.992445,-33.5009738571265,1573.9925800000005,-33.61632011744072,1573.98845,-34.28845951071211,1573.9716950000002,-36.7901012614537,1573.9720300000004,-36.89341320952336
4010,1573.9929390000007,-32.13196509938082,1573.9932600000006,-32.16495379729393,1573.9934927710847,-32.885755032651566,1573.9934649999998,-33.25290886207737,1573.9935950000004,-33.3287215884991,1573.9937450000002,-33.403423071699116,1573.9895300000003,-34.11684405363434,1573.97253,-36.533484729706316,1573.9728699999998,-36.62903106722359
4011,1573.9940080000001,-31.992781060253638,1573.9943210000001,-32.01715132316264,1573.994563855423,-32.704306849282304,1573.9945350000003,-33.04445243058994,1573.9946799999998,-33.20471749166588,1573.9947950000003,-33.32784063219863,1573.9905750000005,-34.04949987427763,1573.973465,-36.42782803557369,1573.9737749999997,-36.597553638486694
4012,1573.9950600000004,-31.852353606161433,1573.9953760000003,-31.848611594470036,1573.9956168674694,-32.51610252986953,1573.99558,-32.96424670818082,1573.9957199999997,-32.99708411075866,1573.9958500000007,-33.138679050805,1573.9916050000004,-33.85038808172476,1573.9743999999998,-36.403506416088426,1573.9747249999996,-36.835821883279905
4013,1573.9960079999996,-31.664207776072043,1573.996334,-31.69896948024414,1573.9965674698788,-32.36845704776142,1573.9965200000001,-32.83330635696394,1573.9966699999998,-32.82980041262758,1573.9968150000004,-33.0942214058998,1573.992565,-33.6743818883752,1573.9754349999996,-36.24492370233889,1573.9757599999998,-36.61941374434868
4014,1573.9969180000005,-31.573543920039665,1573.9972339999988,-31.573610164218977,1573.9974759036136,-32.20717862878994,1573.9974500000003,-32.74964947919962,1573.9975750000003,-32.69820571782031,1573.99772,-32.85383978626432,1573.99351,-33.66445625261379,1573.9765149999998,-36.16347602734338,1573.9768400000003,-36.23178018275771
4015,1573.9977789999998,-31.4274052162957,1573.9980870000006,-31.4215034467862,1573.9983313253017,-32.06709367419904,1573.9983050000003,-32.4120876560077,1573.9984250000002,-32.5306592289156,1573.9985700000002,-32.69753647948555,1573.9944249999996,-33.50564945953816,1573.9776399999998,-36.06819681265601,1573.9780049999995,-36.25005785135579
4016,1573.998582000001,-31.318385093335497,1573.9988960000014,-31.288462786126342,1573.9991421686757,-31.969084936999906,1573.999105,-32.35059181257985,1573.9992349999998,-32.42424627917657,1573.9993800000004,-32.672090926442976,1573.9953,-33.246412936408056,1573.9788350000003,-35.85755867669416,1573.9791850000004,-36.09179006737489
4017,1573.9993590000001,-31.18101753580248,1573.9996599999995,-31.16452418897558,1573.9999096385538,-31.853286372377237,1573.9998850000004,-32.18192771258605,1574.0000049999999,-32.21173306978417,1574.0001499999996,-32.43309357302677,1573.9961599999995,-33.169358719308576,1573.9800499999997,-35.606794177117365,1573.9804000000001,-35.99419349171821
4018,1574.000111,-31.08184843623491,1574.0004229999997,-31.01283612862971,1574.0006734939752,-31.709466755914786,1574.00064,-32.09939571776598,1574.0007550000005,-32.19333472630916,1574.0009049999996,-32.29221324617025,1573.9970099999998,-32.95021809885713,1573.9812899999997,-35.421923186476135,1573.981615,-35.751486924169974
4019,1574.0008639999994,-30.953910981872042,1574.001177,-30.916518563967042,1574.001425301204,-31.56701123038839,1574.001395,-31.979235696191743,1574.001515,-31.990691690611868,1574.0016600000004,-32.161229079264416,1573.99787,-32.91615572012197,1573.98253,-35.40066534281394,1573.9828850000004,-35.65125177717562
4020,1574.0016319999997,-30.82603568769452,1574.0019340000008,-30.77348230925932,1574.002186746987,-31.448498369944716,1574.0021650000006,-31.81765223903533,1574.00227,-31.894318633680864,1574.00243,-32.074071910431584,1573.99874,-32.688619466119725,1573.983785,-35.388490302084676,1573.9841200000003,-35.463219591601884
4021,1574.0024320000005,-30.705830924672227,1574.0027409999993,-30.627028026940206,1574.0029927710848,-31.31297760716811,1574.00297,-31.712608588241388,1574.0030750000005,-31.782273982752134,1574.00324,-31.89620813299154,1573.9996300000003,-32.61310457772595,1573.9850099999999,-35.06578154432376,1573.9853600000001,-35.41671335759003
4022,1574.0032619999997,-30.55936359913016,1574.0035660000003,-30.503882456541472,1574.0038240963856,-31.129851518488675,1574.003805,-31.539467846920672,1574.003925,-31.61071464965699,1574.0040599999998,-31.792682104415682,1574.000535,-32.488633964544576,1573.9862249999999,-35.073126033092926,1573.98656,-35.150221261209495
4023,1574.0041590000008,-30.420594954511852,1574.0044709999995,-30.355406076113304,1574.0047180722886,-31.00359638873031,1574.0047000000004,-31.368791095625557,1574.0048199999999,-31.437674089729946,1574.0049550000003,-31.598955890821266,1574.001485,-32.285668422751954,1573.9873900000005,-34.79428519605373,1573.98774,-35.05393799992122
4024,1574.0051029999993,-30.268509333293608,1574.0054099999998,-30.173210904439728,1574.0056566265052,-30.82989140930613,1574.00564,-31.221478313219695,1574.0057649999999,-31.26925968750254,1574.0059050000002,-31.47106249286486,1574.0024649999998,-32.05831104613156,1573.988535,-34.650602381762994,1573.9888750000002,-34.8106711569789
4025,1574.0061320000002,-30.095304915961233,1574.0064489999986,-30.0022875218944,1574.006687951807,-30.639647080343437,1574.006675,-31.101209340950742,1574.0067999999999,-31.08596971338049,1574.0069450000005,-31.268907122135516,1574.0035050000001,-31.983710135806938,1573.9895999999999,-34.53040334972133,1573.9899550000005,-34.78929250828948
4026,1574.0072060000014,-29.916305547103406,1574.007525000002,-29.789977210811713,1574.0077602409656,-30.415302032027274,1574.0077450000003,-30.834414720014404,1574.0078600000002,-30.890047992758905,1574.0080150000006,-31.086193159418418,1574.004565,-31.771341184015125,1573.990595,-34.29731663801401,1573.9909300000004,-34.69135773080741
4027,1574.0083300000008,-29.71121086081033,1574.008636000001,-29.561691331098782,1574.00886746988,-30.217121350051524,1574.0088700000001,-30.617893785181117,1574.0089800000005,-30.67652560951068,1574.00912,-30.84294528138326,1574.0056450000002,-31.565256020864627,1573.9915150000002,-34.22602935247081,1573.9918550000002,-34.43663373003137
4028,1574.0094810000003,-29.501790378061596,1574.0097980000003,-29.34324531664811,1574.010030120481,-29.995097796474358,1574.0100100000002,-30.391692455694162,1574.0101249999998,-30.441769745320858,1574.0102700000002,-30.533134842134046,1574.0067250000004,-31.39358210002026,1573.9923750000003,-34.179077269533266,1573.992735,-34.34209691251208
