,wavelength,drop,thru
1430,1571.4226192771084,4.301412336724771e-05,0.05331321566908395
1431,1571.423503614457,3.980853539185184e-05,0.05330725527817872
1432,1571.4243036144574,4.540920571936369e-05,0.05330078305742985
1433,1571.4250590361437,4.38058061068432e-05,0.05329278689362662
1434,1571.4257662650607,4.759007479003102e-05,0.05328083703612986
1435,1571.4264686747,4.248872123273657e-05,0.053279262817295746
1436,1571.4271614457834,4.908515569966615e-05,0.053273554234313826
1437,1571.427874698795,4.3079631814531675e-05,0.05326956114697729
1438,1571.4286385542161,5.0683589680203574e-05,0.053267454691166
1439,1571.429475903614,4.699844682212742e-05,0.053264321492713027
1440,1571.430369879519,4.571609365779158e-05,0.053253212662106475
1441,1571.4313542168682,4.7961778793911186e-05,0.053247175874897884
1442,1571.4324277108433,,0.05323599356012714
1443,1571.4335698795176,,0.053227300151577256
1444,1571.4347963855412,,0.053220618059038424
1445,1571.4360325301216,,0.05320616518349956
1446,1571.4373120481928,4.7230015105049996e-05,0.053186802594126496
1447,1571.4385927710837,4.163842308955614e-05,0.05317305188944507
1448,1571.4398590361445,4.9743705729293385e-05,0.053153686246891846
1449,1571.4411036144584,,0.05313980520284939
1450,1571.4423072289155,,0.05312031011200844
1451,1571.4434566265052,4.273346752536845e-05,0.05310431863705944
1452,1571.4445373493973,4.580866104280445e-05,0.05308503718256616
1453,1571.4455831325308,4.714637230351802e-05,0.053070990789800813
1454,1571.4465084337353,,0.05306282320413201
1455,1571.4473915662647,4.701582405083561e-05,0.05305717001265017
1456,1571.4482337349393,5.003097494468028e-05,0.05304749614227895
1457,1571.4490349397583,4.41647435140847e-05,0.053030051706684726
1458,1571.4498012048207,4.4521076415351914e-05,0.0530236275723548
1459,1571.4505481927715,3.752005643390468e-05,0.05300830195584639
1460,1571.451300000001,4.835633848767316e-05,0.05299875036559332
1461,1571.4520638554213,,0.05299374984330028
1462,1571.4528518072286,4.044808810452104e-05,0.05298454665570306
1463,1571.4536759036139,4.646865191325496e-05,0.05297402448477018
1464,1571.454545783133,,0.05295509536659178
1465,1571.4554843373496,4.872927925507407e-05,0.05294665799151597
1466,1571.4564590361454,4.3933822760612164e-05,0.05293360134436819
1467,1571.4575373493965,4.460570550649933e-05,0.05291354717077213
1468,1571.4586120481924,4.883516585649608e-05,0.05289260095187705
1469,1571.4597457831328,4.816186637049444e-05,0.05288072208995798
1470,1571.4609192771088,4.389282224424634e-05,0.05285435904035225
1471,1571.4621180722886,4.6972087794583185e-05,0.0528383146238267
1472,1571.4633313253003,4.26315108460003e-05,0.05280715920935973
1473,1571.464540963857,4.519174261168968e-05,0.052783333051554755
1474,1571.4657457831333,4.44110558594987e-05,0.0527667658481548
1475,1571.4669421686747,4.5960768446891033e-05,0.05274351762361083
1476,1571.4681301204819,,0.05272451452285357
1477,1571.469297590362,,0.0527041767256093
1478,1571.4704240963858,4.85639413015996e-05,0.05268868811685695
1479,1571.471487951807,5.0995944965575646e-05,0.05268035491157303
1480,1571.4724554216864,4.4022619218413896e-05,0.05267303107508157
1481,1571.4733638554217,,0.05266528878102113
1482,1571.4741915662653,4.472623075642567e-05,0.05265345881775294
1483,1571.4749602409645,4.826660741968619e-05,0.052656373071279176
1484,1571.4756686746985,4.6979758105889905e-05,0.05265283662175199
1485,1571.476363855422,4.587966197632279e-05,0.05264948186891479
1486,1571.477044578312,5.4320895785671485e-05,0.05264729415166082
1487,1571.4777445783125,4.27959818994436e-05,0.052644830645588905
1488,1571.478457831326,4.624797589326955e-05,0.0526418140417738
1489,1571.4792457831336,4.542713741741588e-05,0.05263082955103834
1490,1571.480092771085,4.2523568355700054e-05,0.05261762358190589
1491,1571.4810168674699,,0.05260093294816803
1492,1571.4820192771076,4.253905676014642e-05,0.05258601891551846
1493,1571.4830903614459,4.7955926969879197e-05,0.05256326515280291
1494,1571.4842253012052,5.0257423322356746e-05,0.0525385452519324
1495,1571.4854325301203,4.93706791469451e-05,0.05251610136437757
1496,1571.4866686746973,,0.05248197697315524
1497,1571.487932530121,4.9231595502878796e-05,0.05245058061626208
1498,1571.4891903614462,4.537306524842856e-05,0.05241532762814952
1499,1571.490443373494,,0.05238711352753885
1500,1571.491659036144,,0.05234959218099773
1501,1571.4928361445786,4.482206250040009e-05,0.05232349995668855
1502,1571.4939542168681,4.288658652201376e-05,0.05229046982168339
1503,1571.4950277108437,4.584311861083388e-05,0.052265763245047364
1504,1571.4959939759035,4.7627153027138904e-05,0.052237845283971025
1505,1571.4969240963856,4.754196837196781e-05,0.052213466543329534
1506,1571.4977891566273,4.652467883271227e-05,0.05218751510742461
1507,1571.498589156627,4.70082845893779e-05,0.052173341188163885
1508,1571.4993506024095,4.379218311485056e-05,0.05214989883280557
1509,1571.50008313253,4.7182441256273114e-05,0.05213458635158698
1510,1571.5008132530113,4.870947310682447e-05,0.05211489521235901
1511,1571.5015590361445,4.673187284647909e-05,0.052094727638687534
1512,1571.5023301204815,,0.052077607949733824
1513,1571.5031337349399,4.405316639203437e-05,0.05206139401010106
1514,1571.5039939759038,3.878294052449459e-05,0.052042245739726
1515,1571.5049132530116,,0.05202395726190247
1516,1571.5059024096377,,0.05201114859838803
1517,1571.5069746987947,4.64946599167145e-05,0.051995203313507224
1518,1571.5080855421695,,0.05197609900691586
1519,1571.5092337349402,4.112150694449667e-05,0.05196324629775246
1520,1571.5104337349394,4.144972516597659e-05,0.051945794994149724
1521,1571.5116795180732,4.328067937441616e-05,0.051936867249542044
1522,1571.5129493975912,4.687718693172697e-05,0.051915397522642466
1523,1571.5142265060242,4.232683510092696e-05,0.05189645303863379
1524,1571.5155012048183,,0.05188955337914221
1525,1571.5167698795187,4.7156919276838605e-05,0.051877344930349636
1526,1571.5180132530124,4.370684800411442e-05,0.0518670816916477
1527,1571.5192228915664,4.295360005785617e-05,0.05185714594097678
1528,1571.5203759036135,4.771543251478058e-05,0.05184855666180777
1529,1571.5214554216873,4.68420684336959e-05,0.0518414086861407
1530,1571.5224975903618,4.7989611108853365e-05,0.05183628937419929
1531,1571.5234144578312,4.5607219428462704e-05,0.05183105804868302
1532,1571.5242855421686,4.6285201861423615e-05,0.05182883059416947
1533,1571.5250746987945,4.153570476201808e-05,0.051824213074149236
1534,1571.5258132530116,,0.05181985547171722
1535,1571.526526506025,4.484019000712747e-05,0.0518168163944924
1536,1571.5272325301212,,0.051814884860539756
1537,1571.5279373493981,4.54695683797827e-05,0.05180921956493499
1538,1571.5286638554217,4.388641959309805e-05,0.0518026241623955
1539,1571.5294180722892,4.8208843879894786e-05,0.051795478317952864
1540,1571.5302397590356,,0.05178526177078547
1541,1571.5311325301204,,0.05177732337754268
1542,1571.5320843373495,4.463925543011548e-05,0.05176623075903701
1543,1571.5331493975914,4.366995767386146e-05,0.05175557671870027
1544,1571.534265060241,,0.051746004042251416
1545,1571.5354638554215,4.560234096757242e-05,0.05173411998997338
1546,1571.5367036144582,4.357040349382994e-05,0.051722692839534984
1547,1571.5379638554223,,0.05171512759378702
1548,1571.5392289156628,3.901388399391064e-05,0.051705766346246344
1549,1571.5404915662646,4.704146170935348e-05,0.051692259079915905
1550,1571.5417325301219,,0.051681877207413844
1551,1571.5429289156634,,0.05167780294457466
1552,1571.5440698795178,4.578442009434422e-05,0.05167369479632691
1553,1571.5451518072273,4.6017641713294214e-05,0.05166481830348478
1554,1571.5461891566272,,0.051662125777193486
1555,1571.5471228915671,4.687913754213593e-05,0.05165632935305054
1556,1571.5479939759032,4.326884570244881e-05,0.05165857024195152
1557,1571.5487759036137,4.856857942758849e-05,0.051652140155869254
1558,1571.5495048192756,,0.051658373676786884
1559,1571.5502108433732,4.301845231035605e-05,0.051665951318897445
1560,1571.5509144578325,4.3692157893635654e-05,0.05166885777930271
1561,1571.5516180722896,4.0153010806158025e-05,0.05167126141567287
1562,1571.5523397590366,,0.05167327735125066
1563,1571.5531060240958,,0.05167951681077134
1564,1571.5539289156625,,0.05168782132562728
1565,1571.554787951807,4.78443424251858e-05,0.05168916528138083
1566,1571.5557265060247,4.228652591643391e-05,0.05169896950198122
1567,1571.5567325301213,4.477183672125413e-05,0.0517027641605921
1568,1571.557801204819,4.248413467868163e-05,0.05171196617808591
1569,1571.558920481927,,0.05171314897388352
1570,1571.560095180724,4.493711028408617e-05,0.05171962511829575
1571,1571.5613084337358,4.667598249776284e-05,0.051726900330328764
1572,1571.5625626506028,4.972797841416893e-05,0.05172534920593853
1573,1571.563809638553,4.2083056858568814e-05,0.05172782576475972
1574,1571.5650650602422,4.359517374868943e-05,0.05172688325344275
1575,1571.566322891566,4.396285244052195e-05,0.05172725260079353
1576,1571.5675433734932,4.4220241727207634e-05,0.051722898598008805
1577,1571.5687433734925,4.22931195237605e-05,0.051722393571440345
1578,1571.5699036144595,,0.051716395304467894
1579,1571.570995180723,,0.05171209565537833
1580,1571.5720518072296,4.248170929515167e-05,0.05171096966552267
1581,1571.5729903614454,4.327412085028027e-05,0.051712465027120305
1582,1571.5738734939753,4.575289150275137e-05,0.05170979590583344
1583,1571.5746807228923,,0.05170888608764168
1584,1571.5754253012055,4.5089484793833524e-05,0.05169519789437853
1585,1571.576128915663,4.176234923498955e-05,0.05169805826496898
1586,1571.5768240963857,4.677616701307041e-05,0.0516932147238189
1587,1571.5775204819276,,0.05168461878729453
1588,1571.5782325301195,4.394091736062127e-05,0.051676656393555016
1589,1571.5789891566262,4.778521711299681e-05,0.051674735618213244
1590,1571.5798144578323,3.917580440481563e-05,0.051668870146942804
1591,1571.5807096385547,4.332215863996089e-05,0.05166131991240029
1592,1571.5816530120478,3.979062676994614e-05,0.0516602679936461
1593,1571.5827156626503,5.250165918058431e-05,0.05165868099887051
1594,1571.583828915662,4.327558715861083e-05,0.0516612492062004
1595,1571.585002409639,4.396985508353393e-05,0.05165206676115772
1596,1571.5862301204818,,0.051654982129889046
1597,1571.5874987951802,,0.051660075159088686
1598,1571.588796385542,4.9194808318208276e-05,0.05165608559111699
1599,1571.5900927710852,4.840996216583778e-05,0.051657247365547686
1600,1571.5913771084338,4.541231918911717e-05,0.05162661206424944
1601,1571.5926253012037,5.215268203688763e-05,0.051626524350944794
1602,1571.5938120481942,4.5957197810635473e-05,0.0516324108180819
1603,1571.594936144579,4.472621405472712e-05,0.05163512353711427
1604,1571.5959975903613,4.14300532051813e-05,0.05164745571866156
1605,1571.596950602409,,0.05164868809355736
1606,1571.5978506024085,4.461543623111868e-05,0.05165492280227713
1607,1571.5986879518084,4.920545343366686e-05,0.05166632652333886
1608,1571.5994662650603,4.8825986987019736e-05,0.05167682060313301
1609,1571.6002024096392,4.4777183916241925e-05,0.05168182635611963
1610,1571.6009265060236,4.730532987980922e-05,0.05169365654382298
1611,1571.6016445783125,,0.0516996856833806
1612,1571.6023734939754,4.9205813540996526e-05,0.05171194971882438
1613,1571.6031457831318,4.15838799601844e-05,0.05172413913096072
1614,1571.60395180723,4.657627133293981e-05,0.05173440027444098
1615,1571.6048036144591,4.25411546508893e-05,0.05174849191437856
1616,1571.6057349397595,4.558169081688755e-05,0.051755381749060754
1617,1571.60669879518,4.507664226096808e-05,0.05177024587146075
1618,1571.607767469879,4.7732440827129726e-05,0.05178630423131858
1619,1571.6088722891573,4.767667006604373e-05,0.051799120325720864
1620,1571.610071084338,4.159214447789359e-05,0.05181140359495318
1621,1571.6113120481918,4.452235944351673e-05,0.05182398305074778
1622,1571.6125831325292,,0.05184626230557695
1623,1571.613860240964,,0.05186341165129224
1624,1571.6151337349397,4.418687578297082e-05,0.05187781587589409
1625,1571.6164084337345,4.421054624867293e-05,0.051896561146878295
1626,1571.617632530121,,0.05191515225973484
1627,1571.6188337349402,,0.05192706100609402
1628,1571.6199867469875,4.3147025137893136e-05,0.05194545442233399
1629,1571.621067469879,4.555428093207578e-05,0.05195644412126253
1630,1571.6221048192758,,0.05197596321206074
1631,1571.623027710844,,0.05198695343219108
1632,1571.6238927710851,4.351405419991513e-05,0.052005833030517014
1633,1571.6246746987958,4.662841949967594e-05,0.05201784249997144
1634,1571.6254036144576,,0.05203601450759514
1635,1571.6260963855411,4.2650272708050105e-05,0.05204556382436285
1636,1571.626746987951,4.628013354027611e-05,0.0520649556323372
1637,1571.6274180722896,4.5321071995610274e-05,0.052082472476751296
1638,1571.6281084337365,4.298286752807905e-05,0.052096922356690674
1639,1571.6288253012046,4.8488107510069377e-05,0.0521119232400558
1640,1571.6296120481936,4.7965875787610726e-05,0.05213172567785071
1641,1571.630462650602,,0.05215845645047984
1642,1571.6313939759034,4.592502340296055e-05,0.05218153917474569
1643,1571.6323951807242,4.529406828226967e-05,0.05220963520466098
1644,1571.6334722891565,4.595196277635336e-05,0.05223770466177155
1645,1571.6346108433734,,0.05226684094483487
1646,1571.635802409638,4.414825955144597e-05,0.052300101261846914
1647,1571.63703253012,,0.05232823886943256
1648,1571.6382662650612,4.640575133303976e-05,0.05236675474224777
1649,1571.6395084337348,5.0465377237042994e-05,0.05240193589166107
1650,1571.6407204819266,4.444881979345244e-05,0.0524388136514357
1651,1571.6419144578329,4.745735462406668e-05,0.05247142500387568
1652,1571.6430566265067,4.577017893729431e-05,0.05250090783942269
1653,1571.6441385542164,4.572391216060793e-05,0.05252971122330748
1654,1571.6451927710839,4.504988355077834e-05,0.052559975591493224
1655,1571.6461337349397,4.650410305586925e-05,0.052586746240833426
1656,1571.647031325302,4.57674144919748e-05,0.05260451914902113
1657,1571.6478722891566,4.023042779205631e-05,0.0526271992087834
1658,1571.6486409638562,,0.052644886518286804
1659,1571.6493686746985,,0.052657291408658935
1660,1571.6500939759032,,0.052672911468660766
1661,1571.6508096385533,4.3374228831526815e-05,0.052687537273602376
1662,1571.6515180722895,,0.052702939027651455
1663,1571.652239759037,4.547759518400942e-05,0.05271799765102249
1664,1571.6530048192774,4.617834429621684e-05,0.05273414270206287
1665,1571.6538060240964,4.280446643651206e-05,0.05274616025264036
1666,1571.6546783132526,4.597210492621648e-05,0.05276139367994097
1667,1571.6556120481916,4.449676862178769e-05,0.05277603678074285
1668,1571.6566072289163,4.739950910658327e-05,0.05278552811809435
1669,1571.657680722892,4.4016600074493635e-05,0.052811004102182944
1670,1571.658806024096,3.917075061400794e-05,0.05283066228807757
1671,1571.6599819277099,4.7716962897338946e-05,0.052850105352724726
1672,1571.6611891566272,4.786634040630377e-05,0.05286442842706065
1673,1571.6624289156628,4.499717469279938e-05,0.05289085662511981
1674,1571.663697590361,4.4413151211614325e-05,0.05291133949170468
1675,1571.6649626506019,4.649697123483978e-05,0.05293149694840147
1676,1571.666230120483,4.85794445585926e-05,0.0529627594511832
1677,1571.6674566265065,4.5309814000958275e-05,0.052986612214382854
1678,1571.668621686747,4.3284538598543566e-05,0.05301210193412451
1679,1571.669703614457,,0.05303348363626509
1680,1571.6706927710845,4.513571193068311e-05,0.05305705728390026
1681,1571.6716156626505,4.315978197069073e-05,0.053077126849270254
1682,1571.6724674698798,,0.05309920055272954
1683,1571.6732542168677,4.444664226513229e-05,0.05312096195783517
1684,1571.6739722891557,4.101504866673169e-05,0.05313604041205004
1685,1571.6746722891558,,0.05315978197380532
1686,1571.6753361445785,,0.05317633472647526
1687,1571.6759975903624,,0.053200481162745755
1688,1571.6766783132537,,0.05321932593671464
1689,1571.677389156627,4.906587494436349e-05,0.05323734605862422
1690,1571.678155421687,4.168404284528689e-05,0.05326037750205175
1691,1571.6790024096379,4.221582536332569e-05,0.05327863803336102
1692,1571.6799373493968,4.6925153844177586e-05,0.053303866929535405
1693,1571.6809506024108,,0.05333302989988402
1694,1571.6820481927712,,0.05336418274389761
1695,1571.6832072289144,4.3315163943319594e-05,0.0533877771050039
1696,1571.6844240963842,4.2823891875814e-05,0.05341352041128106
1697,1571.6856855421688,4.197851838554498e-05,0.053445848484520844
1698,1571.6869506024098,4.621679015855856e-05,0.053476078634356015
1699,1571.68821686747,4.626626916415585e-05,0.05350075305811342
1700,1571.6894493975901,4.124911401643667e-05,0.05352848064410361
1701,1571.6906216867476,4.075378933130597e-05,0.05355153137725753
1702,1571.6917469879525,4.426905149628743e-05,0.05357420408893675
1703,1571.692822891566,4.2646470034698e-05,0.05359533650907482
1704,1571.693850602409,,0.05361102349361256
1705,1571.6947939759036,4.676320248775594e-05,0.05362361928967935
1706,1571.6957024096394,4.801749412231773e-05,0.05363925533366681
1707,1571.696549397591,4.193679587868424e-05,0.05364422643525193
1708,1571.6973481927703,4.557260565139484e-05,0.05365246573182048
1709,1571.6981204819274,3.619351513827636e-05,0.05366444287383932
1710,1571.6988807228906,4.51440179246773e-05,0.05366492589684642
1711,1571.6996277108437,4.164561705000868e-05,0.05366973234566403
1712,1571.700374698796,4.7336060672434235e-05,0.053674660204041456
1713,1571.7011602409648,,0.05367995332878555
1714,1571.7019951807226,3.8985148508855855e-05,0.053682621894717286
1715,1571.7028554216859,4.5333034563462614e-05,0.05368411315255713
1716,1571.7037903614448,4.3093766920449336e-05,0.05369336703393971
1717,1571.7047807228923,,0.053700973987612075
1718,1571.7058409638555,3.916837013727912e-05,0.05370514291493631
1719,1571.7069469879518,4.4863337906893405e-05,0.05371948395120739
1720,1571.708095180722,4.6409255441643195e-05,0.05373322873067108
1721,1571.709302409639,4.572477132114789e-05,0.05374912215451496
1722,1571.710559036145,,0.05375934185254922
1723,1571.711821686747,4.926230434539902e-05,0.053777660997401854
1724,1571.7130915662647,4.879006191939007e-05,0.053798130423922244
1725,1571.7143626506033,4.305469143838614e-05,0.0538165032060479
1726,1571.7156012048201,4.022903321963699e-05,0.053832816691165464
1727,1571.7168180722895,3.747847507135835e-05,0.053854251106011254
1728,1571.7179819277105,4.614593149413478e-05,0.05387333093204162
1729,1571.7190819277116,4.71630268500713e-05,0.053890067491734785
1730,1571.720149397591,4.312514837956567e-05,0.053909950392215855
1731,1571.7210963855428,4.397518132399712e-05,0.05392451912134342
1732,1571.7219891566263,4.62065703765707e-05,0.05394177884955235
1733,1571.7228277108427,4.6691917808821725e-05,0.053960919333636684
1734,1571.7235843373496,4.6405841080574986e-05,0.05397597780322274
1735,1571.7243048192772,4.446323763713452e-05,0.053986991345426866
1736,1571.7249951807232,4.591884604916705e-05,0.0540066161728896
1737,1571.725672289157,4.419719873402698e-05,0.05402359678995931
1738,1571.7263626506024,4.107221294616163e-05,0.05404038844927596
1739,1571.7270746987942,4.4167123650516346e-05,0.05405643987326143
1740,1571.7278385542165,4.71165103470616e-05,0.054063707860854425
1741,1571.7287096385548,4.434959620393435e-05,0.05408189306186243
1742,1571.7296469879525,4.57175599153246e-05,0.054092465872728125
1743,1571.7307072289157,,0.0540993567616118
1744,1571.7318120481925,,0.054112314993034615
1745,1571.7329698795181,4.973279679109069e-05,0.05412234927227752
1746,1571.7341759036144,,0.054132784385935474
1747,1571.7354012048193,4.033751048320487e-05,0.054137525185685154
1748,1571.7366361445777,,0.054149419575948765
1749,1571.737877108434,5.178448690249567e-05,0.054148180320818334
1750,1571.739078313253,4.5056720911309046e-05,0.05415355145474583
1751,1571.7402240963856,4.708121770904723e-05,0.0541584114651652
1752,1571.7413144578306,,0.05416194184588795
1753,1571.742390361445,4.52481127153116e-05,0.05416415199542482
1754,1571.7433457831335,4.417624026127869e-05,0.05416303106059709
1755,1571.7442734939762,,0.0541674060950973
1756,1571.7451253012048,4.314260512472999e-05,0.054171127618299314
1757,1571.745931325301,4.4642448400570245e-05,0.054167919789938596
1758,1571.7467072289146,4.262470278246835e-05,0.05416743709080655
1759,1571.7474361445786,4.363143977536226e-05,0.05417226862403839
1760,1571.7481590361458,,0.05416409133041463
1761,1571.748890361446,4.670086527526624e-05,0.05416004821061374
1762,1571.7496301204822,4.4134853057293046e-05,0.054158942583761985
1763,1571.7504036144567,4.3848969857092746e-05,0.0541499109901988
1764,1571.751222891566,3.941567505589301e-05,0.054143201555604765
1765,1571.752073493976,4.553584773636509e-05,0.054145097114787946
1766,1571.7529963855432,4.1300092485961375e-05,0.05413544032841869
1767,1571.7539301204822,4.091680880830425e-05,0.054133265872126524
1768,1571.7549409638555,4.00886103275266e-05,0.05412607552930296
1769,1571.7560108433731,4.443373535264669e-05,0.054117606183270855
1770,1571.7571084337346,4.521249131581151e-05,0.054110018916985976
1771,1571.7582385542173,4.557735494762684e-05,0.05410355003183641
1772,1571.7594012048194,,0.054090692031722
1773,1571.7605831325297,4.3764609559700854e-05,0.05409167975695382
1774,1571.7617650602408,4.866652841388186e-05,0.054082888682748735
1775,1571.762949397591,4.1669972706306964e-05,0.05407674756591735
1776,1571.7641156626514,,0.05406723721530184
1777,1571.7652650602404,4.594733863434219e-05,0.05406703620329693
1778,1571.766391566265,,0.05405728969946993
1779,1571.7674759036154,4.143406957040639e-05,0.054052058700743186
1780,1571.7685421686747,4.957655393718753e-05,0.05404371551071111
1781,1571.7695144578308,,0.05403978805164251
1782,1571.7704325301197,,0.054026817077289464
1783,1571.7712951807232,4.250095504234907e-05,0.0540179953316292
1784,1571.7720891566273,,0.054014738111108705
1785,1571.7728289156632,4.479818077140265e-05,0.05400585936650338
1786,1571.7735469879522,,0.05400225732276277
1787,1571.7742409638556,4.091765174473723e-05,0.05399175119240168
1788,1571.7749469879514,4.820930367944342e-05,0.05398126730011877
1789,1571.7756722891559,4.650050757285818e-05,0.05397029297889667
1790,1571.776440963855,4.322274435806317e-05,0.05395720516057055
1791,1571.7772855421692,4.017054030056822e-05,0.05394972867925342
1792,1571.7782072289162,,0.05392990216760205
1793,1571.7791493975906,4.2298640699658794e-05,0.05391673816271236
1794,1571.7802180722888,4.2749286438142126e-05,0.05390376746262503
1795,1571.781342168675,4.471279460927104e-05,0.05388514402119163
1796,1571.7825277108439,4.2789263398649266e-05,0.053869245505728185
1797,1571.7837493975908,4.400015497404988e-05,0.05384294682880278
1798,1571.7850084337344,4.9082531911875225e-05,0.05383186290321512
1799,1571.7862783132537,4.828472246160621e-05,0.05381589226172176
1800,1571.7875361445786,4.5061176004587154e-05,0.05379782550727507
1801,1571.7887457831318,4.5166384438530015e-05,0.0537781918317311
1802,1571.7898891566258,4.9744364042344186e-05,0.05377084917556537
1803,1571.790969879519,4.759842924481976e-05,0.053759825551672004
1804,1571.7920216867474,4.5361829179078116e-05,0.05374820911574104
1805,1571.792968674699,4.608230979991964e-05,0.05374444129807352
1806,1571.7938939759033,4.436600165627945e-05,0.05374245198505224
1807,1571.7947481927704,4.439224896588681e-05,0.053740731939544914
1808,1571.79555180723,4.372824917263532e-05,0.053733247954967533
1809,1571.7963192771094,4.491849840446308e-05,0.053740258074621086
1810,1571.7970650602417,4.438585444770199e-05,0.05374821652650915
1811,1571.7978084337356,4.572391216060793e-05,0.05375042331478744
1812,1571.7985409638547,4.256280422367065e-05,0.0537523903775462
1813,1571.7993132530114,,0.05375774569016139
1814,1571.8001240963852,4.513772444765946e-05,0.053761428140908694
1815,1571.8009759036154,4.6406109893276434e-05,0.05375940726645013
1816,1571.8019060240968,4.7462394434172804e-05,0.05375545195946201
1817,1571.802853012048,,0.053754796085948534
1818,1571.803919277108,4.428132454877807e-05,0.05375361524675662
1819,1571.8050192771082,4.4796514282529393e-05,0.05374923952719339
1820,1571.8061662650612,4.602892039015672e-05,0.053738836461490094
1821,1571.8073662650609,4.4230168675277184e-05,0.05372366086053136
1822,1571.8085722891567,4.4270979198136794e-05,0.05370822537153164
1823,1571.8097722891562,5.062733137504548e-05,0.05369895377820887
1824,1571.810953012049,4.5045002748846106e-05,0.05368233509463559
1825,1571.8121373493977,,0.053666559894150215
1826,1571.8133024096376,4.319584547155767e-05,0.05364888802023689
1827,1571.814453012048,4.266772558371415e-05,0.053626943834686656
1828,1571.815575903615,4.2493140567382896e-05,0.0536084407279604
1829,1571.8166638554214,4.445068595568483e-05,0.05359339390730747
1830,1571.817737349398,4.497344953344081e-05,0.053571270957725174
1831,1571.8187072289152,,0.05355327540282008
1832,1571.8196361445778,4.3432125585758556e-05,0.0535307290532741
1833,1571.820492771085,4.486169597504232e-05,0.05351036177241199
1834,1571.8212915662655,4.5818220040149744e-05,0.05349045608951449
1835,1571.8220530120484,4.687379748869866e-05,0.05347258681410879
1836,1571.8227771084335,4.2231218020262064e-05,0.0534542721316278
1837,1571.8234963855418,4.77833843296998e-05,0.05343568184880228
1838,1571.824228915662,4.504203123895923e-05,0.053420208792404125
1839,1571.8249686746992,4.3247764429375297e-05,0.05339833092317605
1840,1571.825753012049,4.406289563969187e-05,0.05337827007764372
1841,1571.8266132530125,,0.05336171383376445
1842,1571.8275433734943,4.7300221086379616e-05,0.05334306837806679
1843,1571.8284915662643,4.716749431445893e-05,0.05331980316159126
1844,1571.8295457831339,4.396536238609646e-05,0.05329691355625236
1845,1571.8306301204825,4.285346837075866e-05,0.053277321836100754
1846,1571.8317722891566,5.03170509536292e-05,0.05325340738235006
1847,1571.8329602409633,4.447481208683986e-05,0.05322940156746893
1848,1571.8341638554225,4.923048608203891e-05,0.05320486834062931
1849,1571.8353819277113,4.4836192082030974e-05,0.05318244260744331
1850,1571.8365927710843,4.464828683621599e-05,0.053165831825537566
1851,1571.8377626506012,,0.05314340613452595
1852,1571.838902409638,4.5760968322391084e-05,0.053128033258294904
1853,1571.8399939759042,4.27272293143592e-05,0.053113426479986986
1854,1571.8410602409647,4.357906021514442e-05,0.05308741665621143
1855,1571.842027710843,4.5927969989435984e-05,0.05307493096238303
1856,1571.8429626506015,4.441159506247137e-05,0.05306582368065857
1857,1571.8438180722892,4.637256296069472e-05,0.05306264596411878
1858,1571.8446265060247,4.35027345447776e-05,0.05305176129466325
1859,1571.8453915662662,4.4844783939958e-05,0.05304695586510359
1860,1571.8461349397587,4.1804264223401596e-05,0.05303944582750515
1861,1571.846862650602,4.6298084342543586e-05,0.05303743201307072
1862,1571.8475999999994,4.4251250935367124e-05,0.05302899139371321
1863,1571.848357831325,4.657966981727574e-05,0.05302938101434589
1864,1571.8491590361452,4.12411312972882e-05,0.053018349399848244
1865,1571.8500036144576,4.0162837095840344e-05,0.05301548543448589
1866,1571.850919277108,4.5933979402370716e-05,0.053015002654736215
1867,1571.8518493975894,4.7443871801527175e-05,0.05300756385425538
1868,1571.8528698795178,4.664480086855628e-05,0.05299894127032026
1869,1571.8539409638565,4.51393060398341e-05,0.05299129401942563
1870,1571.8550602409646,4.9799400248975106e-05,0.05298602283262861
1871,1571.8562301204815,4.7492774290163465e-05,0.0529740791574001
1872,1571.8574240963849,4.6409272771824214e-05,0.05296629386414694
1873,1571.8586240963864,4.640460261074814e-05,0.052955821607651166
1874,1571.8598349397591,4.511119757066724e-05,0.05294528591380492
1875,1571.8610433734932,4.354683322611699e-05,0.05292819471207199
1876,1571.8622361445775,4.518742976918368e-05,0.052916468705421056
1877,1571.8633975903622,,0.052907720962724725
1878,1571.8645373493978,4.495682717417961e-05,0.052895974491311566
1879,1571.865624096385,4.547508126211139e-05,0.052885921196859115
1880,1571.866693975903,,0.05287827076807171
1881,1571.8676915662647,4.666550661516461e-05,0.05287163353759523
1882,1571.868630120482,3.787542265973654e-05,0.052862339583277226
1883,1571.8695469879522,4.514404534492062e-05,0.052859662294789826
1884,1571.8703927710835,4.873154304428453e-05,0.052854739807340685
1885,1571.8711903614455,4.478432809365886e-05,0.052856044844209436
1886,1571.8719421686735,4.6036016402477864e-05,0.05285608321750162
1887,1571.872672289157,4.57938876343872e-05,0.05285361575578864
1888,1571.873408433736,4.5694260858226174e-05,0.052854324764040186
1889,1571.8741421686748,4.340856507793301e-05,0.05285827730467952
1890,1571.87491686747,,0.05286307693019595
1891,1571.8757481927714,4.8622494496405286e-05,0.0528677134151209
1892,1571.8766578313252,4.356558451887411e-05,0.0528727422586919
1893,1571.877587951808,4.6045247012504245e-05,0.05287245454634485
1894,1571.8786457831334,5.137130791782699e-05,0.05286951751295231
1895,1571.8797240963854,,0.05287673402712968
